AuthorID,Author,Date,Content,Attachments,Reactions
"235148962103951360","Carl-bot#1536","2/21/2022 7:23 PM","","",""
"235148962103951360","Carl-bot#1536","2/21/2022 7:25 PM","","",""
"614211027420315679","vini1737","2/24/2022 12:59 AM","Alguém?","",""
"611332500010303488","lalaperalta","2/24/2022 1:38 AM","Sim","",""
"944601910273511504","BrowneChiari#6768","2/24/2022 7:19 AM","Tô aqui","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:15 PM","=============================================================","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:15 PM","Olha, lá vai mais de umas daquelas histórias longas que tenho sempre","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:15 PM","E essa aqui foi legal akakakaka","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:15 PM","mesmo eu estando do jeito que estou","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:15 PM","mau","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","Bem, meu dia já começou comigo acordando cedo","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","Estava mau como sempre acordo pois estava vivo kakakaka","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","Escovei os dentes","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","chequei meu rosto","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","lavei meu cabelo","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:16 PM","começo normal","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:17 PM","Fui para o colégio e ai começou a merda kakakaa","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:17 PM","lembrei que tinha esquecido a tarefa de matemática, e maluco, professora fica puta quando não faz a atividade","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:17 PM","e encontrei meu amigo KAKAKAKA","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:18 PM","Um cara que para mim, vai sempre estar no meu coração","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:18 PM","no que restou dele no caso","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:18 PM","Porque esse muleke foi um dos caras que salvaram minha vida","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:18 PM","Voltando","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:18 PM","Ele também não tinha feito e então combinamo de gazear","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:19 PM","E metemo o pé para o centro indo até um colégio particular grande pah garai","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:19 PM","O que iriamos ficar fazendo lá?","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:19 PM","Só olhando o povo entrar e sair","",""
"523274272903528451","joaovitorferreira","2/24/2022 6:19 PM","e percebemos que os cara tava cagando quem entrava e saia KAKAKAKkKAAK","",""
