AuthorID,Author,Date,Content,Attachments,Reactions
"906388292566646794","darkktrickster","6/15/2022 1:29 AM","Boa noite, mals pela hora, puta insônia!
To passando pelo pior momento da vida, faz um mês que perdi minha mãe e hj ta foda, ai achei esse discord de desabafo
3 anos lutando contra uma doença que não tinha cura ELA( Esclerose lateral amiotrófica), no primeiro ano ela parou de falar, logo parou de andar, ai veio a dificuldade pra respirar e logo ela se foi, muito sofrimento nesses 3 anos
solidão inexplicável, vazio que não tem como preencher
sinto que n tenho mais ngm e n tenho pq continuar
altas madrugadas sem conseguir dormir
pra todo mundo eu to lidando muito bem
mas na vdd me sinto tão sozinho, todo mundo passou e n ficou até a pessoa mais importante do mundo passou e sumiu
amizade então nenhuma, só vivo lembrando das pessoas que passaram e foram embora, deis do meu irmão que se matou quando eu tinha 13 até minha mãe que faleceu por causa da maldita doença
foi de ""amigos"" que eram quase família  que eu recebi as maiores facadas, quando a gente tava lutando contra a doença dela, nos momentos mais difíceis foram todos embora
mas é uma dor que não passa e muitas magoas","",""
"906388292566646794","darkktrickster","6/15/2022 1:30 AM","coloquei no de cima mals","",""
"906388292566646794","darkktrickster","6/15/2022 1:30 AM","ai mudei pra esse","",""
"906388292566646794","darkktrickster","6/15/2022 1:37 AM","bom, nunca vai passar e eu sequer tenho alguém pra desabafar, tenho que vir num grupo aleatório, pq n existe ngm que se importa o suficiente  e o pior de tudo é que amanha 5:30 eu tenho que estar de pé de novo, fingindo que tá tudo bem","",""
"906388292566646794","darkktrickster","6/15/2022 1:38 AM","mals ai o desabafo, mas dói demais continuar","",""
"906388292566646794","darkktrickster","6/15/2022 1:39 AM","medo da crise voltar","",""
"906388292566646794","darkktrickster","6/15/2022 1:41 AM","com tudo que ta acontecendo, eu n sei como eu ainda continuo aqui","",""
"668519558943997982","logoff12","6/15/2022 3:00 AM","Cara, dizer a real, não faço ideia do que você tá sentindo. Mas sei como é complicado esse sentimento de pensar que não existe ninguém no mundo para te ajudar a levantar o peso, ninguém pra desabafar, é complicado, mas acredite, você tem sim alguém ou, nesse caso, algo.
Sempre vai ter alguém para escutar suas palavras, seja aqui ou em outro lugar, seja eu ou outra pessoa, as vezes você só precisa olhar para outro lugar para descobrir essa pessoa ou pessoas dispostas a te ouvir.","",""
"668519558943997982","logoff12","6/15/2022 3:04 AM","Alias, seja bem vindo pra conversar sempre que quiser, e não desista, ainda tem muito que vale a pena no mundo, muito mesmo.","",""
"906388292566646794","darkktrickster","6/15/2022 9:45 AM","Sei lá, hj em dia é bem complicado de até procurar esse alguém, por causa de alguns traumas, mas ainda bem que encontrei esse servidor","",""
"906388292566646794","darkktrickster","6/15/2022 9:45 AM","Obrigado","",""
"668519558943997982","logoff12","6/15/2022 9:47 AM","Não se preocupe, você sempre pode desabafar aqui se não tiver alguém com você","",""
"752191242229776435","micael_yeager","6/15/2022 6:38 PM","@Deleted User","",""
"752191242229776435","micael_yeager","6/15/2022 6:38 PM","Oi","",""
"752191242229776435","micael_yeager","6/15/2022 6:39 PM","Padrão , descreve seu dia a dia e depois as coisas que tão te deixando pra baixo , Jajá venho aqui conversar","",""
"456226577798135808","Deleted User","6/15/2022 6:51 PM","acordo, faço as coisas básicas (tomar café, arrumar a cama e etc...), vejo uns bgl sobre a minha religião, leio a bíblia, saio pra correr(não sempre, queria conseguir correr todos os dias), chego, exercício físico (tbm não é sempre), banho, estudo mat com pdf, leio hq em inglês e dps livro... anki e várias outras coisas, quando vejo já são 18/19 horas da noite... meus maiores problemas é quando vejo porn entre a tarde e fico sem motivação pra nada dps... me sinto um lixo, mas as vezes vem a mente coisas motivacionais, de não desistir e tentar dnv, pq ficar deitado nn vai mudar nada e etc (quero me trazer a memória aquilo que me dá esperança)... e tbm a noite, eu me sinto solitário, muitas vezes acabo criando cenários que nunca vão acontecer na minha mente e dps vejo que a vida real é totalmente diferente, e isso me dá mt ansiedade...","",""
"752191242229776435","micael_yeager","6/15/2022 6:53 PM","Vc sai com amigos ?","",""
"752191242229776435","micael_yeager","6/15/2022 7:10 PM","Vc falo memória , oque te da esperança ?","",""
"456226577798135808","Deleted User","6/16/2022 12:57 AM","bom, quando saio pra correr, eu saio com um amigo meu","",""
"456226577798135808","Deleted User","6/16/2022 12:59 AM","minha mãe e em tentar ser uma pessoa melhor...","",""
"456226577798135808","Deleted User","6/16/2022 12:59 AM","Deus","",""
"456226577798135808","Deleted User","6/16/2022 1:00 AM","no dia de amanhã, onde pode ser um dia melhor...","",""
"971240504631132260","leo_cass","6/16/2022 1:36 PM","Atualmente, odeio feriados. Tô péssimo.","",""
"354012338938183685","jury_rigg","6/16/2022 2:05 PM","Eu me identifico com essa última parte","",""
"906388292566646794","darkktrickster","6/16/2022 3:40 PM","também odeio puta vazio nesses dias, tento o máximo me distrair","",""
"254312604418179085","uaiii","6/19/2022 12:03 AM","Tô começando a sentir um certo afastamento social mais forte, percebi na pele q as pessoas podem ser escrotas  demais. Só da pra confiar em nós mesmos, me sinto cansada e insuficiente! Sinto q devo me abster de tudo.","",""
"752191242229776435","micael_yeager","6/19/2022 12:15 AM","Oque aconteceu miga ?","",""
"254312604418179085","uaiii","6/19/2022 12:16 AM","Tenho ficado pensativa sobre coisas q li esses dias, em como as pessoas são ruins. Nem da pra acreditar","",""
"752191242229776435","micael_yeager","6/19/2022 12:17 AM","Oque se andou lendo ? Compartilha com seu migo","",""
"254312604418179085","uaiii","6/19/2022 12:17 AM","Nem posso falar mais, já passou!  Só q é nojento demais, desejar coisas ruins pros outros!","",""
"254312604418179085","uaiii","6/19/2022 12:17 AM","Meu deus","",""
"254312604418179085","uaiii","6/19/2022 12:18 AM","Tô começando a ficar com medo das pessoas","",""
"716390085896962058","Pokétwo#8236","6/19/2022 12:18 AM","","",""
"752191242229776435","micael_yeager","6/19/2022 12:19 AM","Vc leu em algum lugar ou algum amigo seu escreveu pra vc ?","",""
"752191242229776435","micael_yeager","6/19/2022 12:19 AM","Humanos ,_, 
Clueldade tá no sangue 😂","",""
"254312604418179085","uaiii","6/19/2022 12:21 AM","Ah, li por ai","",""
"752191242229776435","micael_yeager","6/19/2022 12:21 AM","Tendi","",""
"752191242229776435","micael_yeager","6/19/2022 12:21 AM","Vc tem algum amigo que vc tem medo ?","",""
"254312604418179085","uaiii","6/19/2022 12:22 AM","Não, não tenho","",""
"752191242229776435","micael_yeager","6/19/2022 12:22 AM","Isso é bom ksk","",""
"254312604418179085","uaiii","6/19/2022 12:22 AM","Eu geralmente não tenho medo de nada","",""
"254312604418179085","uaiii","6/19/2022 12:22 AM","Mas enfim","",""
"752191242229776435","micael_yeager","6/19/2022 12:22 AM","Eu e vc o oposto um do outro","",""
"254312604418179085","uaiii","6/19/2022 12:23 AM","Difícil lidar com certas situações kkkk","",""
"752191242229776435","micael_yeager","6/19/2022 12:23 AM","Algumas sim","",""
"254312604418179085","uaiii","6/19/2022 12:23 AM","Só tenho medo do escuro kkkkk","",""
"752191242229776435","micael_yeager","6/19/2022 12:23 AM","Eu me assusto muito fácil sabe","",""
"752191242229776435","micael_yeager","6/19/2022 12:24 AM","Qualquer coisa e eu....AAAAAAH","",""
"254312604418179085","uaiii","6/19/2022 12:24 AM","Kakaka","",""
"752191242229776435","micael_yeager","6/19/2022 12:24 AM","Tá no sangue da família TwT","",""
"254312604418179085","uaiii","6/19/2022 12:24 AM","Se eu me assusto eu fico é brava kkk","",""
"752191242229776435","micael_yeager","6/19/2022 12:25 AM","Eu quase sofro infarte","",""
"254312604418179085","uaiii","6/19/2022 12:25 AM","Kakaka","",""
"254312604418179085","uaiii","6/19/2022 12:25 AM","Cuidado ent hein","",""
"752191242229776435","micael_yeager","6/19/2022 12:26 AM","Eu tento ksk","",""
"752191242229776435","micael_yeager","6/19/2022 12:29 AM","Não se isola não , isso não faz bem","",""
"254312604418179085","uaiii","6/19/2022 12:30 AM","Eu sempre fui um pouco","",""
"752191242229776435","micael_yeager","6/19/2022 12:31 AM","Se solta mais então","",""
"752191242229776435","micael_yeager","6/19/2022 12:31 AM","Sla sai com seu namorado e seus amigos tudo junto reúne galera tlgd","",""
"254312604418179085","uaiii","6/19/2022 12:33 AM","Meu namorado é uma das minhas únicas companhias, mas eu tbm não sou dependente emocional dele.","",""
"254312604418179085","uaiii","6/19/2022 12:33 AM","Queria amigos, mas pessoalmente é muito difícil de trabalhar isso","",""
"752191242229776435","micael_yeager","6/19/2022 12:33 AM","Ele te trata bem ?","",""
"254312604418179085","uaiii","6/19/2022 12:33 AM","Melhor até doq eu mereço","",""
