AuthorID,Author,Date,Content,Attachments,Reactions
"254312604418179085","uaiii","6/17/2022 12:17 PM","Mesmo estudando todo dia me sinto inútil, parece q nada nunca está bom! Que nada nunca me completa. Cada vez mais exausta desse sentimento ruim q não acaba.","",""
"254312604418179085","uaiii","6/17/2022 12:18 PM","E como se não bastasse, a sensação de q todos apenas me aturam","",""
"254312604418179085","uaiii","6/17/2022 12:19 PM","Não posso deixar esse sentimento de inutilidade e esse afastamento social começar a fluir em mim.","",""
"254312604418179085","uaiii","6/17/2022 12:19 PM","Mas está cada vez mais difícil.","",""
"254312604418179085","uaiii","6/17/2022 12:28 PM","Só estou...cansada! Como se eu tentasse respirar mas a água subisse","","😔 (1)"
"254312604418179085","uaiii","6/17/2022 12:29 PM","Que droga","",""
"254312604418179085","uaiii","6/17/2022 12:29 PM","Isso me faz ficar com raiva","",""
"254312604418179085","uaiii","6/17/2022 12:29 PM","Raiva de tudo","",""
"971240504631132260","leo_cass","6/17/2022 12:30 PM","Sou seu amigo... Conte sempre comigo, Uai...","",""
"254312604418179085","uaiii","6/17/2022 12:32 PM","Obrigada","",""
"254312604418179085","uaiii","6/17/2022 12:32 PM","Vai passar, sempre passa","",""
"254312604418179085","uaiii","6/17/2022 12:32 PM","Ou sla","",""
"254312604418179085","uaiii","6/17/2022 12:32 PM","Eu consigo esconder mais um pouco","",""
"254312604418179085","uaiii","6/17/2022 12:36 PM","Talvez, mas prefiro fugir no momento doq explodir","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:38 AM","Q q tá acontecendo? Tem q acha algum hobby","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:38 AM","Dificuldades com família?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:44 AM","Na escola o problema é as pessoas certo?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:45 AM","Ou n","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:45 AM","Ah","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:45 AM","Tá certo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:45 AM","Vc tem que viver sua vida","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:46 AM","Mas atualmente vc n tem nenhum problema?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:46 AM","Em especial?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:47 AM","Tem que revisar isso ai, atualmente n tem um problema","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:47 AM","Vc deveria descansar","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:47 AM","Chegar em casa e deitar no sofá n é bom?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:48 AM","Na escola vc estuda a sério?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:49 AM","Então tudo vai perdendo a graça...","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:49 AM","Isso é mais profundo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:50 AM","Nunca conseguir achar uma solução para isso, mas vc refletir sobre o que vc faz no seu tempo é bom","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:50 AM","Colocar metas","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:50 AM","Desde sempre a vida foi agitada","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:51 AM","Vc já é um adulto?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:51 AM","Como está sua rotina?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:52 AM","A parte do soverte é séria?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:52 AM","Faço isso...","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:53 AM","Aí é a barriga msm","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:53 AM","Quando vc come besteira pode acontecer isso, quando vc fica um tempo sem comer tbm","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:53 AM","Se alimentar bem é bom","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:54 AM","Fazer um exercício tbm","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:54 AM","Sempre tal algo bom...","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:55 AM","Tentou tudo? 
Ver live
Ver anime etc...
Amigar
Jogar
Conversar
Sair
Passear
Descançar","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:55 AM","Etc...","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:56 AM","Vc poderia ver oq acontece ao interagir com pessoas semelhantes","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:56 AM","N tem como","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:57 AM","Tem muita coisa impossível de n achar bom","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:57 AM","Ler um livro por exemplo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:58 AM","As vezes a depressão dificulta seu gosto, oq faz com q vc **quase** n encontre nada bom","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:58 AM","Vc pode achar até uma série boa","",""
"254312604418179085","uaiii","6/19/2022 12:58 AM","Sinto muito por passar por isso fault, mas tenha piedade de si mesmo! É uma pessoa tão inteligente.","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:59 AM","Assim q são as coisas na vida","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:59 AM","Toda hora vc gosta de fazer algo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 12:59 AM","Enjoa e vai mudando","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:00 AM","Consentimento?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:00 AM","Eu fico o dia inteiro escutando","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:00 AM","Ok","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:01 AM","Deixa eu pegar aqu8","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:02 AM","Te recomendo isso
Alanzoka jogando Ben and Ed com os amigos","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:02 AM","Pronto","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:03 AM","Aí vc fica vendo se vc n rir","",""
"254312604418179085","uaiii","6/19/2022 1:03 AM","Me preocupo contigo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:03 AM","Falhar em qual sentido?","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:05 AM","Mas tem coisa boa para fazer","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:05 AM","Vc só precisa encontrar","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:10 AM","Entendo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:10 AM","Encontrar sentido na vida e o que todo mundo busca","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:11 AM","Isso é algo q vem ao long dos anos enquanto vc vai vivendo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:12 AM","Então...","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:13 AM","N ter um objetivo pode ser confundido com uma vida vazia","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:13 AM","E pensar q tudo é muito banal é ruim","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:14 AM","Mas n q esteja errado","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:14 AM","O seu problema é esse","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:14 AM","Mas sua vida n é tão ruim","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:16 AM","As vezes pq seu modo de viver n é comum pode fazer vc pensar q é mais sem importância ainda","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:22 AM","Quer dizer","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:22 AM","Difícil dizer","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:22 AM","Tem que refletir a final","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:25 AM","Seu problema é parecido ao meu","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:25 AM","Todo dia vem umas reflexões","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:37 AM","Tenho dificuldade em achar graça em coisas muitas vezes","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:37 AM","Nem ligo para criar vínculos","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:37 AM","E fico pensando oq faço da vida","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:37 AM","Apesar de n esta fazendo nada errado","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:39 AM","Tentando achar sentido na vida, mas consigo controlar o emocional","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:39 AM","Não sinto muitas coisas boas, mas tbm n me aflito com as ruins","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:40 AM","As vezes pareço um robo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:40 AM","Só vivo","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:41 AM","E valida para mim, a um tempo atrás era forte, mas agora só sumiu","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:41 AM","Acho q eu associava o jeito q eu era diferente a que tinha algo errado, a que eu era menos feliz","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:42 AM","Eu até poderia ser menos feliz, mas só pq eu achava isso","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:43 AM","As vezes vc é diferente, ver os outros, se associa e acha que vc está triste ou é menos feliz","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:43 AM","As pessoas ficam felizes demais","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:43 AM","Tipo isso","",""
"486934086691192832","todogloriosograndioso","6/19/2022 1:43 AM","Mas sem julgar","",""
